"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
967093551242;;;;"Кофе и цикорий";"200 г. Кофе «Gold» «Nescafe»";"растворимый с добавлением молотого, 190 г.";"Цена указана за 190 г. продукции.<br />Вес указан с упаковкой (200 г.).<br /><br />Производитель: ООО «Нестле Россия», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 253<br /><br />Срок годности: 18 месяцев.<br />Условия хранения: хранить при температуре не выше 20 °C и относительной влажности воздуха не более 75%.<br /><br />Состав: Натуральный растворимый сублимированный с добавлением натурального жареного молотого кофе.";https://static.tildacdn.com/stor3564-3931-4337-b564-363961373233/60004257.jpg;548.80;;;;;Cx4bXKSd6zGzzDOdn6Ae;;200;0;0;0
918946711392;;;;"Кофе и цикорий";"90 г. Кофе растворимый ""MONARCH"" ""Miligrano""";"с добавлением молотого, натуральный, сублимированный, 90 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (90 г.).<br /><br />Производитель: ООО «ЯКОБС ДАУ ЭГБЕРТС РУС», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 23 °C.<br /><br />Состав: Кофе растворимый, кофе жареный молотый.";https://static.tildacdn.com/stor3239-3139-4461-b765-333335363865/56816452.jpg;352.80;;;;;H8Epzdo4EBf4TNUMk1M8;;90;0;0;0
442873620502;;;;"Кофе и цикорий";"190 г. Кофе растворимый ""NESCAFE Classic""";"с добавлением молотого, 190 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (190 г.).<br /><br />Производитель: ООО ""Нестле Россия"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 3,6 г.<br />углеводы: 7,0 г.<br />кКал: 118<br /><br />Срок годности: 1.5 года.<br />Условия хранения: При температуре от +5°С до +25°C.<br /><br />Состав: Кофе натуральный растворимый порошкообразный, кофе натуральный жареный молотый.";https://static.tildacdn.com/stor6132-3464-4464-b031-393764303261/67658443.jpg;554.70;;;;;g6iIRs6LAkRU4tnnVtbb;;190;0;0;0
123710415212;;;;"Кофе и цикорий";"190 г. Кофе растворимый ""JACOBS Monarch"" ""Gold""";"натуральный, сублимированный, 190 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (190 г.).<br /><br />Производитель: ООО «ЯКОБС ДАУ ЭГБЕРТС РУС», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 23 °C.<br /><br />Состав: Кофе растворимый сублимированный.";https://static.tildacdn.com/stor6435-6239-4536-a635-343732646639/24725907.jpg;525.00;;;;;oETmyaoVyRurKOMjg0EY;;190;0;0;0
103683848982;;;;"Кофе и цикорий";"100 г. Кофе «Original» «Bushido»";"растворимый, сублимированный, 100 г.";"Цена указана за 100 г. продукции.<br />Вес указан с упаковкой (100 г.).<br /><br />Производитель: ООО «Хорсъ Кофейный Дом», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,1 г.<br />жир: 0,2 г.<br />углеводы: 6,1 г.<br />кКал: 92<br /><br />Условия хранения: хранить при температуре 0 °C до 25 °С.<br /><br />Состав: 100% растворимый сублимированный кофе. Мытая Арабика.";https://static.tildacdn.com/stor3531-3964-4564-b236-383465363065/65060024.jpg;754.00;;;;;CrMCPUj7VuJX6RnzyGOM;;100;0;0;0
858909203162;;;;"Кофе и цикорий";"95 г. Кофе растворимый ""CARTE NOIRE"" Original";"натуральный, сублимированный, 95 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (95 г.).<br /><br />Производитель: ООО «ЯКОБС ДАУ ЭГБЕРТС РУС», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 2 года.<br />Условия хранения: При температуре от +10°С до +25°C.<br /><br />Состав: Кофе натуральный растворимый сублимированный.";https://static.tildacdn.com/stor3230-6339-4262-b737-386336303766/26152979.jpg;628.80;;;;;oZ7Skh7PFtPiyuL0FYCI;;95;0;0;0
849903492692;;;;"Кофе и цикорий";"95 г. Кофе растворимый ""NESCAFE"" ""Crema""";"натуральный, порошкообразный, 95 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (95 г.).<br /><br />Производитель: ООО ""Нестле Россия"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 3,6 г.<br />углеводы: 7,0 г.<br />кКал: 118<br /><br />Срок годности: 1.5 года.<br />Условия хранения: При температуре от +5°С до +25°C.<br /><br />Состав: Кофе натуральный растворимый гранулированный.";https://static.tildacdn.com/stor6531-6265-4061-b038-316131373130/80569917.jpg;300.00;;;;;9VhjES4YLcvULrByEvKY;;95;0;0;0
578232957462;;;;"Кофе и цикорий";"190 г. Кофе «Лента»";"растворимый, сублимированный, 180 г.";"Цена указана за 180 г. продукции.<br />Вес указан с упаковкой (190 г.).<br /><br />Производитель: ООО «Гранд-НН», Россия.<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить в сухом прохладном месте.<br /><br />Состав: Кофе растворимый сублимированный: 30% Arabica, 70% Робуста.";https://static.tildacdn.com/stor3031-3431-4061-a130-356663353230/34110217.jpg;534.80;;;;;YGPSkUz5yNpJt9t8JRfP;;190;0;0;0
767414328182;;;;"Кофе и цикорий";"750 г. Кофе растворимый ""BONVIDA""";"гранулированный, 750 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (750 г.).<br /><br />Производитель: ООО ""Фаворит""<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 1 год.<br />Условия хранения: При температуре от +10°С до +25°C.<br /><br />Состав: Кофе растворимый натуральный гранулированный.";https://static.tildacdn.com/stor3033-3435-4533-b937-663336643364/39703238.jpg;1089.00;;;;;kBHpfkOykgKgYGkr7I13;;750;0;0;0
510311294462;;;;"Кофе и цикорий";"150 г. Кофе растворимый ""TCHIBO"" ""Gold Selection""";"натуральный, сублимированный, 150 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (150 г.).<br /><br />Производитель: ООО ""ЧИБО СНГ"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 1 год.<br />Условия хранения: При температуре от +2°С до +25°C.<br /><br />Состав: Кофе натуральный растворимый сублимированный.";https://static.tildacdn.com/stor6134-3435-4533-b061-313862333939/22699943.jpg;3100.00;;;;;CF8DrnVePkjKdzTO8sZk;;150;0;0;0
198104763592;;;;"Кофе и цикорий";"95 г. Кофе растворимый ""JACOBS Monarch"" ""Day&amp;Night""";"натуральный, сублимированный, 95 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (95 г.).<br /><br />Производитель: ООО «ЯКОБС ДАУ ЭГБЕРТС РУС», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 14,5 г.<br />жир: 0,2 г.<br />углеводы: 6,1 г.<br />кКал: 135<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 23 °C.<br /><br />Состав: Кофе растворимый сублимированный декофеинизированный.";https://static.tildacdn.com/stor6663-3338-4963-a539-323834303339/42381902.jpg;343.75;;;;;pGC4f3zVDSdrvRM2MgYV;;95;0;0;0
592869353492;;;;"Кофе и цикорий";"95 г. Кофе растворимый ""BUSHIDO"" ""Kodo""";"сублимированный, 95 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (95 г.).<br /><br />Производитель: ООО ""Хорсъ Кофейный Дом"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 3 года.<br />Условия хранения: При температуре от +5°С до +25°C.<br /><br />Состав: Кофе растворимый сублимированный.";https://static.tildacdn.com/stor3837-3230-4133-b033-613430613562/56435344.jpg;737.50;;;;;yA2jcHDX6uHCXxpEcx3p;;95;0;0;0
900902639792;;;;"Кофе и цикорий";"210 г. Кофе «Millicano» «Jacobs»";"растворимый с добавлением молотого, сублимированный, 200 г.";"Цена указана за 200 г. продукции.<br />Вес указан с упаковкой (210 г.).<br /><br />Производитель: ООО «ЯКОБС ДАУ ЭГБЕРТС РУС», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 14,5 г.<br />жир: 9,2 г.<br />углеводы: 2,3 г.<br />кКал: 485<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 23 °C.<br /><br />Состав: Кофе натуральный растворимый сублимированный, кофе натуральный жареный молотый.";https://static.tildacdn.com/stor3730-3836-4365-b736-306537316231/73086172.jpg;562.50;;;;;Ka0taFZ4xBYlhGpGrTUi;;210;0;0;0
809457239642;;;;"Кофе и цикорий";"80 г. Кофе «Gold Barista» «Nescafe»";"растворимый с добавлением молотого, натуральный, сублимированный, 75 г.";"Цена указана за 75 г. продукции.<br />Вес указан с упаковкой (80 г.).<br /><br />Производитель: ООО «Нестле Россия», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 8,0 г.<br />жир: 1,0 г.<br />углеводы: 3,0 г.<br />кКал: 126<br /><br />Срок годности: 18 месяцев.<br />Условия хранения: хранить в сухом прохладном месте.<br /><br />Состав: Натуральный растворимый сублимированный кофе, натуральный жареный молотый кофе.";https://static.tildacdn.com/stor3438-6436-4662-b663-653931643038/44424188.jpg;520.00;;;;;v0vomt6HcbxTlL4vemEH;;80;0;0;0
598416381052;;;;"Кофе и цикорий";"500 г. Кофе растворимый ""FRESCO"" ""Arabica Blend""";"натуральный, сублимированный, 500 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (500 г.).<br /><br />Производитель: ООО ""Славкофе"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 2 года.<br />Условия хранения: При температуре от +2°С до +20°C.<br /><br />Состав: Кофе натуральный растворимый сублимированный.";https://static.tildacdn.com/stor6431-6263-4637-a166-633538303935/49174120.jpg;1488.00;;;;;viOxcKCHdsVt3kAFGzj2;;500;0;0;0
100949926122;;;;"Кофе и цикорий";"180 г. Кофе растворимый ""JACOBS"" ""Brazilian Selection""";"натуральный, сублимированный, 180 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (180 г.).<br /><br />Производитель: ООО «ЯКОБС ДАУ ЭГБЕРТС РУС», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 23 °C.<br /><br />Состав: Кофе растворимый сублимированный.";https://static.tildacdn.com/stor3266-3264-4133-a163-383635376161/72800429.jpg;525.00;;;;;JOR4fFB4pakHMc0datPV;;180;0;0;0
803306296692;;;;"Кофе и цикорий";"50 г. Кофе растворимый ""365 Дней"" ""Arabica""";"натуральный, гранулированный, 50 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (50 г.).<br /><br />Производитель: ООО ""Лента"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 14,0 г.<br />жир: 2,6 г.<br />углеводы: 68,0 г.<br />кКал: 460<br /><br />Срок годности: 2 года.<br />Условия хранения: При температуре от +5°С до +25°C.<br /><br />Состав: Кофе растворимый натуральный гранулированный";https://static.tildacdn.com/stor3132-3563-4162-a465-333362343331/92332098.jpg;74.25;;;;;t2LetGNHYlaYDZUsydIx;;50;0;0;0
604745839622;;;;"Кофе и цикорий";"190 г. Кофе растворимый ""JACOBS Monarch"" ""Original""";"натуральный, сублимированный, 190 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (190 г.).<br /><br />Производитель: ООО «ЯКОБС ДАУ ЭГБЕРТС РУС», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 15,0 г.<br />жир: 1,0 г.<br />углеводы: 6,0 г.<br />кКал: 93<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 23 °C.<br /><br />Состав: Кофе натуральный растворимый сублимированный.";https://static.tildacdn.com/stor6237-3738-4531-b262-643030343135/69807891.jpg;562.50;;;;;GJDfigns1nJyiogXbiZn;;190;0;0;0
624545190192;;;;"Кофе и цикорий";"210 г. Кофе «Monarch Original» «Jacobs»";"растворимый, натуральный, сублимированный, 210 г.";"Цена указана за 210 г. продукции.<br />Вес указан с упаковкой (220 г.).<br /><br />Производитель: ООО «ЯКОБС ДАУ ЭГБЕРТС РУС», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 135<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 23 °C.<br /><br />Состав: Кофе натуральный растворимый сублимированный.";https://static.tildacdn.com/stor3331-6139-4330-b661-303036643332/55045196.jpg;602.00;;;;;Gz69vjgkMhgbk1fr3Mbm;;210;0;0;0
438830430212;;;;"Кофе и цикорий";"90 г. Кофе растворимый"" 365 Дней""";"натуральный, сублимированный, 90 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (90 г.).<br /><br />Производитель: ООО ""Лента"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 14,0 г.<br />жир: 2,6 г.<br />углеводы: 68,0 г.<br />кКал: 460<br /><br />Срок годности: 2 года.<br />Условия хранения: При температуре от +5°С до +25°C.<br /><br />Состав: Кофе растворимый сублимированный.";https://static.tildacdn.com/stor3466-3734-4563-b462-646137623963/79196863.jpg;139.00;;;;;X4pdcjSx7K4oERzsKsgX;;90;0;0;0
625757065492;;;;"Кофе и цикорий";"260 г. Кофе «Classic» «Lebo»";"молотый, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: АО «Компания Продукт-сервис», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 98,6<br /><br />Срок годности: 12 месяцев.<br />Условия хранения: хранить в сухом прохладном месте.<br /><br />Состав: 100 % арабика.";https://static.tildacdn.com/stor6232-3932-4362-b363-393061613561/64157038.jpg;660.00;;;;;YE3nVRsysczoTFYvnAYU;;260;0;0;0
456708478442;;;;"Кофе и цикорий";"260 г. Кофе «Milano Blend» «Intenso»";"молотый, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: PASKA SRL, Италия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 8,0 г.<br />жир: 0,01 г.<br />углеводы: 1,0 г.<br />кКал: 253<br /><br />Срок годности: 12 месяцев.<br />Условия хранения: хранить при температуре от 10 °С до 20 °С.<br /><br />Состав: Молотый кофе натуральный жареный (80% робуста, 20% арабика).";https://static.tildacdn.com/stor6134-3239-4866-b764-366530643265/56640758.jpg;312.00;;;;;A5KOiyauytoEOYTU25Xd;;260;0;0;0
735526989672;;;;"Кофе и цикорий";"260 г. Кофе «Gold Mokka» «Tchibo»";"молотый, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: ООО «ЧИБО СНГ», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 337<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 23 °C.<br /><br />Состав: Робуста.";https://static.tildacdn.com/stor6630-3637-4365-b362-363637616237/76452841.jpg;273.00;;;;;oLL1MuaXAefV6cGL4T1H;;260;0;0;0
455684871092;;;;"Кофе и цикорий";"160 г. Кофе «Amaretto» «Лента»";"молотый, жареный, 150 г.";"Цена указана за 150 г. продукции.<br />Вес указан с упаковкой (160 г.).<br /><br />Производитель: ООО «Союз ЛУР», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 84<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре не выше 20 °С и относительной влажности воздуха не более 75%.<br /><br />Состав: 100 % кофе натуральный жареный.";https://static.tildacdn.com/stor6661-6563-4430-b138-613634656430/89366077.jpg;208.00;;;;;HjL0gjMorhstFDnhjvMt;;160;0;0;0
922264977862;;;;"Кофе и цикорий";"260 г. Кофе «Roma Blend» «Intenso»";"молотый, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: PASKA SRL, Италия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 8,0 г.<br />жир: 0,01 г.<br />углеводы: 1,0 г.<br />кКал: 253<br /><br />Срок годности: 12 месяцев.<br />Условия хранения: хранить при температуре от 10 °С до 20 °С.<br /><br />Состав: Кофе натуральный жареный (100% робуста).";https://static.tildacdn.com/stor6437-3034-4039-a239-643738613364/74347645.jpg;312.00;;;;;2IouR2OkgcFMRvvvi6Ad;;260;0;0;0
307289350052;;;;"Кофе и цикорий";"260 г. Кофе «По-Восточному» «Жокей»";"молотый, натуральный, жареный, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: ООО «Орими Трэйд», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 201<br /><br />Срок годности: 18 месяцев.<br />Условия хранения: хранить в сухом прохладном месте.<br /><br />Состав: Арабика.";https://static.tildacdn.com/stor3463-3830-4164-b564-393737623737/62415414.jpg;270.00;;;;;rHn0mos8TM44AuzP0tFU;;260;0;0;0
264461567672;;;;"Кофе и цикорий";"260 г. Кофе «Americano Crema» «Jardin»";"молотый, жареный, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: ООО «Орими Трэйд», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 201<br /><br />Срок годности: 18 месяцев.<br />Условия хранения: хранить в сухом прохладном месте.<br /><br />Состав: Кофе жареный молотый.";https://static.tildacdn.com/stor3066-6365-4639-a537-313965663039/23949295.jpg;612.50;;;;;buCNzPTvxEVOoFff7FJf;;260;0;0;0
699128075132;;;;"Кофе и цикорий";"250 г. Кофе «Original» «Carte Noire»";"натуральный, молотый, жареный, 230 г.";"Цена указана за 230 г. продукции.<br />Вес указан с упаковкой (250 г.).<br /><br />Производитель: ООО «Якобс Эгбертс Рус», Россия.<br /><br />Тип напитка: Молотый.<br />Интенсивность: Средний.<br />Степень обжарки / ферментации: Средняя.<br />Степень помола: Средний.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 218<br /><br />Условия хранения: хранить в сухом прохладном месте.<br />После вскрытия хранить кофе в плотно закрытой упаковке в сухом прохладном месте.<br /><br />Состав: 100 % Арабики из Латинской Америки.";https://static.tildacdn.com/stor3162-3565-4139-b866-366339336634/76113754.jpg;474.50;;;;;NXklj2xBY47JxByEeKi5;;250;0;0;0
675547171302;;;;"Кофе и цикорий";"260 г. Кофе «Espresso di Milano» «Jardin»";"молотый, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: ООО «Орими Трэйд», Россия.<br /><br />Интенсивность: Очень крепкий.<br />Степень обжарки/ферментации: Темная.<br />Степень помола: Для эспрессо.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 201<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить в сухом прохладном месте.<br /><br />Состав: Арабика, робуста.";https://static.tildacdn.com/stor6333-3566-4630-b837-656634316532/65516268.jpg;588.00;;;;;41YOXohHeZuBrZE2ks6o;;260;0;0;0
932382087082;;;;"Кофе и цикорий";"210 г. Кофе «Arabica» «Живой кофе»";"молотый, 200 г.";"Цена указана за 200 г. продукции.<br />Вес указан с упаковкой (210 г.).<br /><br />Страна производитель: Индонезия, Вьетнам, Бразилия.<br /><br />Срок годности: 12 месяцев.<br />Условия хранения: хранить в сухом прохладном месте.<br /><br />Состав: Кофе жареный молотый.";https://static.tildacdn.com/stor3830-3836-4165-b262-396436643337/72174936.jpg;299.00;;;;;D9igYyzfUhmp3kGIeObo;;210;0;0;0
950686747162;;;;"Кофе и цикорий";"260 г. Кофе «365 Дней»";"молотый, жареный, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: ООО «АВД продакшен», Россия.<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить в сухом прохладном месте.<br /><br />Состав: 80% Арабика, 20% робуста.";https://static.tildacdn.com/stor3237-3730-4266-b532-353431666336/60852233.jpg;195.00;;;;;ESa6TSkP03ff2NrP4AJA;;260;0;0;0
321926255472;;;;Колбаса;"410 г. Ветчина «Сочная» «Владимирский Стандарт»";"варёная, 400 г.";"Цена указана за 400 г. продукции.<br />Вес указан с упаковкой (410 г.).<br /><br />Производитель: ООО «Владимирский стандарт», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 12,0 г.<br />жир: 10,0 г.<br />углеводы: 3,0 г.<br />кКал: 150<br /><br />Срок годности: 45 суток.<br />Условия хранения: хранить при температуре от 2 °С до 6 °C.<br /><br />Состав: Свинина, мясо куриное кусковое, вода, крахмал картофельный, посолочно-нитритная смесь (соль, фиксатор окраски нитрит натрия), комплексная пищевая добавка (стабилизаторы пирофосфат натрия и полифосфат натрия, регулятор кислотности трифосфат натрия, виноградный сахар, усилитель вкуса и аромата глутамат натрия, соль, антиокислитель аскорбат натрия, ароматизатор), комплексная пищевая добавка (регуляторы кислотности: лактат кальция, ацетат натрия, цитрат натрия 3-замещенный), чеснок, комплексная пищевая добавка (соль, мальтодекстрин, сироп глюкозы, краситель кармин).";https://static.tildacdn.com/stor3137-3839-4530-b464-636136316666/28172402.jpg;174.20;;;;;tRxpDKi2mu1Jz1t7IXh7;;410;0;0;0
341103180442;;;;Колбаса;"410 г. Ветчина «Столичная» «Лента Premium»";"из индейки, 400 г.";"Цена указана за 400 г. продукции.<br />Вес указан с упаковкой (410 г.).<br /><br />Производитель: ООО «ПензаМолИнвест», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 13,0 г.<br />жир: 2,0 г.<br />углеводы: 4,0 г.<br />кКал: 90<br /><br />Срок годности: 45 суток.<br />Условия хранения: хранить при температуре от 0 °С до 6 °C.<br /><br />Состав: Филе грудки индейки, вода, крахмал картофельный, посолочная смесь нитритная (соль, фиксатор окраски нитрит натрия), загуститель каррагинан, регуляторы кислотности: трифосфаты, пирофосфат натрия, мальтодекстрин, усилитель вкуса и аромата глутамат натрия, виноградный сахар, соль, антиокислители: аскорбиновая кислота, аскорбат натрия, изоаскорбат натрия, ароматизатор, глюкоза ферментированная, специи (перец белый, горчица).<br />Может содержать сою, яйца, лактозу, глютен, сельдерей, кунжут, орехи, арахис и/или продукты их переработки.";https://static.tildacdn.com/stor3631-3338-4161-b965-333964393834/67899587.jpg;322.00;;;;;Hr5IrZUeuTxifZpLUzFJ;;410;0;0;0
285873697472;;;;Колбаса;"510 г. Ветчина «По-черкизовски» «Черкизово»";"варёная, 500 г.";"Цена указана за 500 г. продукции.<br />Вес указан с упаковкой (510 г.).<br /><br />Производитель: АО «Черкизовский мясоперерабатывающий завод», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 11,0 г.<br />жир: 20,0 г.<br />углеводы: 3,0 г.<br />кКал: 236<br /><br />Срок годности: 25 суток.<br />Условия хранения: хранить при температуре от 0 °С до 6 °C.<br /><br />Состав: Свинина, вода, картофельный крахмал, виноградный сахар, регуляторы кислотности (трифосфаты и пирофосфаты), стабилизаторы (полифосфаты, каррагинан), усилитель вкуса и аромата (глутамат натрия 1-замещенный), животный белок, антиокислители (аскорбат натрия, изоаскорбат натрия), ароматизаторы, агент желирующий (хлорид калия), загуститель (ксантановая камедь), соль, сахар, агент влагоудерживающий (лактат натрия), натуральные специи (белый перец, кардамон), краситель (кармины), фиксатор окраски - нитрит натрия.";https://static.tildacdn.com/stor3439-3265-4837-b834-383966326434/47013912.jpg;348.00;;;;;5aV0gscy9Juv6I42SLrU;;510;0;0;0
543815317362;;;;Колбаса;"410 г. Ветчина «Фермерский Обед» «Село Зелёное»";"из индейки, 2-й сорт, 400 г.";"Цена указана за 400 г. продукции.<br />Вес указан с упаковкой (410 г.).<br /><br />Производитель: ООО «Мясокомбинат «Кунгурский», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 12,0 г.<br />жир: 16,0 г.<br />углеводы: 15,0 г.<br />кКал: 250<br /><br />Срок годности: 1 месяц.<br />Условия хранения: хранить при температуре от 0 °С до 6 °C.<br /><br />Состав: Мясо цыпленка-бройлера, мясо птицы механической обвалки, мясо индейки, вода питьевая, свинина, крахмал картофельный, молоко сухое обезжиренное, соль поваренная пищевая, регуляторы кислотности E451, Е338, E262, Е331, стабилизаторы Е450, Е452, декстроза, антиокислители Е301, Е223, ароматизаторы, фиксатор окраски Е250, пряности (красный перец, тмин, кориандр), усилитель вкуса и аромата Е621, сахар белый, соевый белок, краситель Е120, растительное масло.";https://static.tildacdn.com/stor3334-3865-4030-b762-613139333564/20344657.jpg;258.00;;;;;43uLmoaXAyf4I5DM0gR7;;410;0;0;0
643639660012;;;;Колбаса;"410 г. Ветчина «Папа Может»";"с индейкой, 400 г.";"Цена указана за 400 г. продукции.<br />Вес указан с упаковкой (410 г.).<br /><br />Производитель: АО «ОМПК», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 13,0 г.<br />жир: 3,0 г.<br />углеводы: 2,0 г.<br />кКал: 87<br /><br />Срок годности: 60 суток.<br />Условия хранения: хранить при температуре от 0 °С до 6 °С.<br /><br />Состав: Мясо птицы (филе грудок куриных, механическая обвалка (куриная), филе бедра индейки), вода, комплексные пищевые добавки (стабилизаторы: крахмал ацетилированный, дикрахмалфосфат оксипропилированный, каррагинан из<br />водорослей euchema, ксантановая камедь, полифосфаты, смесь посолочно-нитритная (соль, фиксатор окраски нитрит натрия), соевый белок, сахар, регуляторы кислотности: пирофосфаты, ацетаты и цитраты натрия, усилитель вкуса и аромата Е621, ароматизаторы, антиокислитель аскорбат натрия), соль, животный белок говяжий, краситель кармины.";https://static.tildacdn.com/stor3465-3765-4663-a230-393738356464/93154458.jpg;236.60;;;;;StLH2jFl05AuaEVcKxpg;;410;0;0;0
495475904532;;;;Колбаса;"410 г. Ветчина «Бутербродная» «365 Дней»";"2-го сорта, 400 г.";"Цена указана за 400 г. продукции.<br />Вес указан с упаковкой (410 г.).<br /><br />Производитель: ООО «МПК «Атяшевский», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 12,0 г.<br />жир: 22,0 г.<br />углеводы: 0,8 г.<br />кКал: 112<br /><br />Срок годности: 1 месяц.<br />Условия хранения: хранить при температуре 0 °C до 6 °C.<br /><br />Состав: Свинина, мясо птицы, вода питьевая, крахмал, соль поваренная пищевая, смесь пряностей, влагоудерживающий агент (полифосфаты), стабилизатор (каррагинан), белок соевый, усилитель вкуса и аромата (глутамат натрия), антиокислитель (изоаскорбат натрия), фиксатор окраски (нитрит натрия).";https://static.tildacdn.com/stor6433-3131-4233-b736-303030623665/80494207.jpg;149.80;;;;;xcYVEj4Zydykyey32OMO;;410;0;0;0
